,data,label
4839,26.269,0.0
4840,25.393,0.0
4841,23.531,0.0
4842,21.116,0.0
4843,19.952,0.0
4844,19.264,0.0
4845,18.639,0.0
4846,18.128,0.0
4847,17.643,0.0
4848,17.229,0.0
4849,16.889,0.0
4850,16.56,0.0
4851,16.363,0.0
4852,17.458,0.0
4853,19.159,0.0
4854,21.465,0.0
4855,23.409,0.0
4856,24.866,0.0
4857,25.832,0.0
4858,26.526,0.0
4859,26.919,0.0
4860,26.831,0.0
4861,26.341,0.0
4862,25.675,0.0
4863,25.264,0.0
4864,24.717,0.0
4865,23.432,0.0
4866,21.45,0.0
4867,20.588,0.0
4868,19.945,0.0
4869,19.387,0.0
4870,19.029,0.0
4871,18.682,0.0
4872,18.268,0.0
4873,17.934,0.0
4874,17.671,0.0
4875,17.384,0.0
4876,17.676,0.0
4877,18.292,0.0
4878,19.322,0.0
4879,20.421,0.0
4880,21.342,0.0
4881,22.36,0.0
4882,23.388,0.0
4883,24.162,0.0
4884,24.479,0.0
4885,24.412,0.0
4886,24.055,0.0
4887,23.435,0.0
4888,22.555,0.0
4889,21.188,0.0
4890,19.798,0.0
4891,19.006,0.0
4892,18.038,0.0
4893,17.322,0.0
4894,16.883,0.0
4895,16.56,0.0
4896,18.338893457234064,1.0
4897,17.487674448653284,1.0
4898,16.354652560098664,1.0
4899,15.480192076880861,1.0
4900,15.738753482217682,1.0
4901,16.418566615350464,1.0
4902,17.481864079994033,1.0
4903,18.94898216645579,1.0
4904,20.63979944629885,1.0
4905,21.88321833937931,1.0
4906,23.193456472041202,1.0
4907,24.553082738306756,1.0
4908,25.37524990359126,1.0
4909,25.235801055769155,1.0
4910,24.218986540399612,1.0
4911,22.75477363826748,1.0
4912,20.840257165043127,1.0
4913,17.94088320407513,1.0
4914,14.669645648914859,1.0
4915,11.880668692472701,1.0
4916,9.722116735559656,1.0
4917,8.32472307300895,1.0
4918,7.270141161354262,1.0
4919,6.2591370146439775,1.0
4920,5.474737245644622,1.0
4921,4.687432292315641,1.0
4922,3.8449288367237386,1.0
4923,3.0024253811318395,1.0
4924,4.135447269686461,1.0
4925,6.517698419980805,1.0
4926,9.908048532655801,1.0
4927,13.856194036619227,1.0
4928,17.621312927816135,1.0
4929,20.787963847109836,1.0
4930,23.083059467515366,1.0
4931,24.576324212943767,1.0
4932,25.392681009569024,1.0
4933,25.21546476546176,1.0
4934,24.015623637325707,1.0
4935,22.060434583486575,1.0
4936,19.393475368888755,1.0
4937,15.747469035206564,1.0
4938,11.212476296658433,1.0
4939,8.632672611949438,1.0
4940,6.8140272216027835,1.0
4941,5.239417314944818,1.0
4942,4.10639542639019,1.0
4943,3.083770542361398,1.0
4944,10.718,0.0
4945,10.411,0.0
4946,10.157,0.0
4947,10.091,0.0
4948,11.163,0.0
4949,12.504,0.0
4950,13.845,0.0
4951,14.878,0.0
4952,15.626,0.0
4953,16.075,0.0
4954,16.523,0.0
4955,16.765,0.0
4956,16.707,0.0
4957,16.346,0.0
4958,15.719,0.0
4959,15.095,0.0
4960,14.635,0.0
4961,13.949,0.0
4962,12.941,0.0
4963,12.326,0.0
4964,11.982,0.0
4965,11.758,0.0
4966,11.642,0.0
4967,11.608,0.0
4968,11.593,0.0
4969,11.52,0.0
4970,11.443,0.0
4971,11.346,0.0
4972,11.745,0.0
4973,12.759,0.0
4974,14.088,0.0
4975,15.531,0.0
4976,17.02,0.0
4977,18.119,0.0
4978,18.871,0.0
4979,19.409,0.0
4980,19.673,0.0
4981,19.646,0.0
4982,19.396,0.0
4983,18.962,0.0
4984,18.321,0.0
4985,17.146,0.0
4986,15.68,0.0
4987,15.07,0.0
4988,14.705,0.0
4989,14.358,0.0
4990,14.138,0.0
4991,13.918,0.0
4992,13.702,0.0
4993,13.446,0.0
4994,13.206,0.0
4995,12.942,0.0
4996,14.288,0.0
4997,16.218,0.0
4998,18.281,0.0
4999,19.832,0.0
5000,20.982,0.0
5001,21.922,0.0
5002,22.56,0.0
5003,22.838,0.0
5004,22.741,0.0
5005,22.444,0.0
5006,21.886,0.0
5007,21.116,0.0
5008,20.094,0.0
5009,18.707,0.0
5010,16.882,0.0
5011,15.82,0.0
5012,15.074,0.0
5013,14.565,0.0
5014,14.149,0.0
5015,13.779,0.0
5016,13.443,0.0
5017,13.228,0.0
5018,12.99,0.0
5019,12.727,0.0
5020,14.075,0.0
5021,16.511,0.0
5022,19.012,0.0
5023,20.882,0.0
5024,22.485,0.0
5025,23.802,0.0
5026,24.817,0.0
5027,25.54,0.0
5028,25.938,0.0
5029,26.008,0.0
5030,25.735,0.0
5031,25.246,0.0
5032,24.468,0.0
5033,22.854,0.0
5034,21.083,0.0
5035,19.797,0.0
5036,18.838,0.0
5037,18.258,0.0
5038,17.763,0.0
5039,17.191,0.0
5040,16.672,0.0
5041,16.24,0.0
5042,15.84,0.0
5043,15.51,0.0
5044,16.75,0.0
5045,18.563,0.0
5046,21.051,0.0
5047,23.533,0.0
5048,25.314,0.0
5049,26.505,0.0
5050,27.218,0.0
5051,27.642,0.0
5052,27.799,0.0
5053,27.842,0.0
5054,27.577,0.0
5055,27.016,0.0
5056,26.029,0.0
5057,23.811,0.0
5058,21.417,0.0
5059,20.154,0.0
5060,19.318,0.0
5061,18.668,0.0
5062,18.122,0.0
5063,17.633,0.0
5064,17.179,0.0
5065,16.748,0.0
5066,16.322,0.0
5067,15.952,0.0
5068,17.258,0.0
5069,19.672,0.0
5070,22.231,0.0
5071,24.744,0.0
5072,26.503,0.0
5073,27.707,0.0
5074,28.534,0.0
5075,29.159,0.0
5076,29.522,0.0
5077,29.614,0.0
5078,29.648,0.0
5079,29.789,0.0
5080,28.826,0.0
5081,25.745,0.0
5082,22.609,0.0
5083,21.274,0.0
5084,20.425,0.0
5085,19.738,0.0
5086,19.254,0.0
5087,18.76,0.0
5088,18.319,0.0
5089,17.953,0.0
5090,17.683,0.0
5091,17.481,0.0
5092,18.832,0.0
5093,21.092,0.0
5094,23.678,0.0
5095,26.162,0.0
5096,28.23,0.0
5097,29.691,0.0
5098,30.706,0.0
5099,31.363,0.0
5100,31.741,0.0
5101,32.045,0.0
5102,31.71,0.0
5103,31.043,0.0
5104,29.577,0.0
5105,26.659,0.0
5106,23.728,0.0
5107,22.634,0.0
5108,21.735,0.0
5109,20.953,0.0
5110,20.358,0.0
5111,19.897,0.0
5112,19.554,0.0
5113,19.158,0.0
5114,18.763,0.0
5115,18.399,0.0
5116,19.275,0.0
5117,20.915,0.0
5118,22.974,0.0
5119,25.156,0.0
5120,26.851,0.0
5121,28.194,0.0
5122,29.16,0.0
5123,29.718,0.0
5124,29.944,0.0
5125,29.827,0.0
5126,29.516,0.0
5127,29.075,0.0
5128,28.428,0.0
5129,26.212,0.0
5130,24.028,0.0
5131,22.623,0.0
5132,21.561,0.0
5133,20.871,0.0
5134,20.35,0.0
5135,19.888,0.0
5136,19.404,0.0
5137,18.908,0.0
5138,18.511,0.0
5139,18.138,0.0
5140,19.362,0.0
5141,21.672,0.0
5142,23.874,0.0
5143,26.93,0.0
5144,29.282,0.0
5145,30.791,0.0
5146,31.809,0.0
5147,32.439,0.0
5148,32.631,0.0
5149,32.42,0.0
5150,31.881,0.0
5151,31.176,0.0
5152,29.854,0.0
5153,27.283,0.0
5154,25.071,0.0
5155,23.962,0.0
5156,23.045,0.0
5157,22.357,0.0
5158,21.914,0.0
5159,21.599,0.0
5160,21.386,0.0
5161,21.104,0.0
5162,20.813,0.0
5163,20.476,0.0
5164,20.949,0.0
5165,22.581,0.0
5166,24.956,0.0
5167,27.205,0.0
5168,28.531,0.0
5169,29.46,0.0
5170,30.044,0.0
5171,30.468,0.0
5172,30.542,0.0
5173,30.24,0.0
5174,29.65,0.0
5175,28.964,0.0
5176,27.845,0.0
5177,25.979,0.0
5178,24.059,0.0
5179,23.184,0.0
5180,22.341,0.0
5181,21.34,0.0
5182,20.664,0.0
5183,20.207,0.0
5184,19.818,0.0
5185,19.435,0.0
5186,19.005,0.0
5187,18.509,0.0
5188,18.726,0.0
5189,20.055,0.0
5190,22.464,0.0
5191,24.158,0.0
5192,25.534,0.0
5193,26.628,0.0
5194,27.624,0.0
5195,28.236,0.0
5196,28.647,0.0
5197,28.655,0.0
5198,28.318,0.0
5199,27.77,0.0
5200,26.947,0.0
5201,25.224,0.0
5202,23.408,0.0
5203,22.597,0.0
5204,21.962,0.0
5205,21.243,0.0
5206,20.496,0.0
5207,19.84,0.0
5208,19.228,0.0
5209,18.743,0.0
5210,18.305,0.0
5211,17.836,0.0
5212,17.686,0.0
5213,17.807,0.0
5214,18.043,0.0
5215,18.406,0.0
5216,18.982,0.0
5217,19.529,0.0
5218,19.868,0.0
5219,19.959,0.0
5220,19.909,0.0
5221,19.706,0.0
5222,19.227,0.0
5223,18.461,0.0
5224,17.357,0.0
5225,16.157,0.0
5226,15.012,0.0
5227,14.214,0.0
5228,13.598,0.0
5229,13.319,0.0
5230,13.204,0.0
5231,13.073,0.0
5232,12.899,0.0
5233,12.708,0.0
5234,12.431,0.0
5235,12.014,0.0
5236,12.415,0.0
5237,13.795,0.0
5238,15.636,0.0
5239,17.657,0.0
5240,19.417,0.0
5241,20.757,0.0
5242,21.77,0.0
5243,22.53,0.0
5244,22.985,0.0
5245,23.093,0.0
5246,22.826,0.0
5247,22.253,0.0
5248,21.331,0.0
5249,19.216,0.0
5250,16.673,0.0
5251,15.668,0.0
5252,14.919,0.0
5253,14.369,0.0
5254,13.982,0.0
5255,13.642,0.0
5256,13.346,0.0
5257,13.031,0.0
5258,12.723,0.0
5259,12.478,0.0
5260,13.328,0.0
5261,15.184,0.0
5262,17.34,0.0
5263,19.658,0.0
5264,21.635,0.0
5265,23.094,0.0
5266,24.119,0.0
5267,24.927,0.0
5268,25.475,0.0
5269,25.652,0.0
5270,25.424,0.0
5271,25.119,0.0
5272,24.126,0.0
5273,22.083,0.0
5274,19.93,0.0
5275,19.039,0.0
5276,18.24,0.0
5277,17.559,0.0
5278,17.031,0.0
5279,16.603,0.0
5280,16.097,0.0
5281,15.588,0.0
5282,15.213,0.0
5283,14.953,0.0
5284,15.685,0.0
5285,17.082,0.0
5286,18.562,0.0
5287,19.879,0.0
5288,21.485,0.0
5289,23.341,0.0
5290,24.714,0.0
5291,25.576,0.0
5292,26.026,0.0
5293,26.11,0.0
5294,25.871,0.0
5295,25.369,0.0
5296,24.531,0.0
5297,22.622,0.0
5298,20.875,0.0
5299,20.214,0.0
5300,19.749,0.0
5301,19.303,0.0
5302,18.83,0.0
5303,18.404,0.0
5304,17.972,0.0
5305,17.577,0.0
5306,17.264,0.0
5307,16.858,0.0
5308,17.441,0.0
5309,18.974,0.0
5310,20.756,0.0
5311,22.882,0.0
5312,24.788,0.0
5313,26.094,0.0
5314,26.739,0.0
5315,27.012,0.0
5316,27.102,0.0
5317,27.002,0.0
5318,26.824,0.0
5319,26.018,0.0
5320,24.485,0.0
5321,22.487,0.0
5322,20.692,0.0
5323,19.191,0.0
5324,18.215,0.0
5325,17.537,0.0
5326,16.851,0.0
5327,16.224,0.0
5328,15.678,0.0
5329,15.13,0.0
5330,14.68,0.0
5331,14.4,0.0
5332,14.606,0.0
5333,15.225,0.0
5334,16.062,0.0
5335,16.756,0.0
5336,17.431,0.0
5337,18.035,0.0
5338,18.87,0.0
5339,19.775,0.0
5340,20.375,0.0
5341,20.534,0.0
5342,20.264,0.0
5343,19.717,0.0
5344,18.771,0.0
5345,17.002,0.0
5346,15.147,0.0
5347,13.974,0.0
5348,12.707,0.0
5349,11.965,0.0
5350,11.69,0.0
5351,11.399,0.0
5352,11.175,0.0
5353,10.968,0.0
5354,10.833,0.0
5355,10.641,0.0
5356,11.051,0.0
5357,12.327,0.0
5358,13.894,0.0
5359,15.412,0.0
5360,16.624,0.0
5361,17.541,0.0
5362,18.189,0.0
5363,18.523,0.0
5364,18.613,0.0
5365,18.489,0.0
5366,18.223,0.0
5367,17.74,0.0
5368,17.045,0.0
5369,15.67,0.0
5370,13.823,0.0
5371,12.974,0.0
5372,12.431,0.0
5373,12.093,0.0
5374,11.971,0.0
5375,11.842,0.0
5376,3.1301816505624007,1.0
5377,2.673918484736088,1.0
5378,2.484617809552825,1.0
5379,2.052623961057698,1.0
5380,3.069508357234433,1.0
5381,7.086080375545894,1.0
5382,11.340491703702984,1.0
5383,15.653149393454926,1.0
5384,19.747383227226177,1.0
5385,23.091695155463754,1.0
5386,25.504065298183747,1.0
5387,27.26359080469481,1.0
5388,28.3387215624664,1.0
5389,28.486764398186644,1.0
5390,27.741696356119192,1.0
5391,26.34863754130906,1.0
5392,24.32457647588805,1.0
5393,19.70855231949628,1.0
5394,14.6508265876769,1.0
5395,12.995659145689942,1.0
5396,11.677835214606482,1.0
5397,10.38670753258733,1.0
5398,9.318857570015101,1.0
5399,8.238872948777278,1.0
5400,7.219561620867422,1.0
5401,6.280339040150482,1.0
5402,5.384801230629678,1.0
5403,4.236862520864534,1.0
5404,5.877468372452775,1.0
5405,11.789474074329942,1.0
5406,18.05823874097556,1.0
5407,23.19362628825474,1.0
5408,27.016043767916702,1.0
5409,29.993889004453354,1.0
5410,32.00096154774252,1.0
5411,33.26539298069737,1.0
5412,33.93522613903813,1.0
5413,33.89396829957511,1.0
5414,33.117350144977124,1.0
5415,31.928153595748963,1.0
5416,29.561895155958222,1.0
5417,23.569800706888135,1.0
5418,18.332482026817974,1.0
5419,16.388509708589886,1.0
5420,14.704219085805509,1.0
5421,13.25776777286676,1.0
5422,12.09284054096978,1.0
5423,11.054113759194976,1.0
5424,14.53,0.0
5425,14.212,0.0
5426,13.933,0.0
5427,13.596,0.0
5428,13.993,0.0
5429,16.575,0.0
5430,19.135,0.0
5431,21.847,0.0
5432,23.83,0.0
5433,25.276,0.0
5434,26.268,0.0
5435,26.877,0.0
5436,27.159,0.0
5437,27.092,0.0
5438,26.752,0.0
5439,26.391,0.0
5440,25.678,0.0
5441,22.802,0.0
5442,20.553,0.0
5443,19.392,0.0
5444,18.532,0.0
5445,17.897,0.0
5446,17.383,0.0
5447,16.948,0.0
5448,16.579,0.0
5449,16.231,0.0
5450,15.915,0.0
5451,15.462,0.0
5452,15.833,0.0
5453,17.63,0.0
5454,19.556,0.0
5455,21.468,0.0
5456,22.63,0.0
5457,23.306,0.0
5458,23.789,0.0
5459,24.007,0.0
5460,23.932,0.0
5461,23.554,0.0
5462,22.956,0.0
5463,22.197,0.0
5464,21.288,0.0
5465,19.779,0.0
5466,18.229,0.0
5467,17.631,0.0
5468,17.127,0.0
5469,16.659,0.0
5470,16.128,0.0
5471,15.61,0.0
5472,15.125,0.0
5473,14.731,0.0
5474,14.416,0.0
5475,14.049,0.0
5476,14.474,0.0
5477,16.629,0.0
5478,19.175,0.0
5479,21.751,0.0
5480,23.527,0.0
5481,24.947,0.0
5482,25.857,0.0
5483,26.498,0.0
5484,26.822,0.0
5485,26.792,0.0
5486,26.46,0.0
5487,26.127,0.0
5488,25.497,0.0
5489,23.483,0.0
5490,22.024,0.0
5491,21.081,0.0
5492,20.278,0.0
5493,19.565,0.0
5494,18.956,0.0
5495,18.427,0.0
5496,18.026,0.0
5497,17.716,0.0
5498,17.447,0.0
5499,16.947,0.0
5500,16.96,0.0
5501,19.04,0.0
5502,21.454,0.0
5503,24.171,0.0
5504,25.863,0.0
5505,27.066,0.0
5506,28.083,0.0
5507,28.687,0.0
5508,28.937,0.0
5509,28.959,0.0
5510,28.671,0.0
5511,27.95,0.0
5512,26.433,0.0
5513,23.797,0.0
5514,21.789,0.0
5515,20.936,0.0
5516,20.118,0.0
5517,19.38,0.0
5518,18.748,0.0
5519,18.05,0.0
5520,17.295,0.0
5521,16.802,0.0
5522,16.231,0.0
5523,15.472,0.0
5524,15.177,0.0
5525,15.832,0.0
5526,16.821,0.0
5527,17.616,0.0
5528,17.883,0.0
5529,17.816,0.0
5530,17.75,0.0
5531,17.776,0.0
5532,17.718,0.0
5533,17.448,0.0
5534,16.962,0.0
5535,16.339,0.0
5536,15.593,0.0
5537,14.675,0.0
5538,13.873,0.0
5539,13.432,0.0
5540,13.03,0.0
5541,12.765,0.0
5542,12.536,0.0
5543,12.343,0.0
5544,12.193,0.0
5545,12.102,0.0
5546,11.987,0.0
5547,11.8,0.0
5548,11.748,0.0
5549,12.302,0.0
5550,13.269,0.0
5551,14.666,0.0
5552,16.357,0.0
5553,17.695,0.0
5554,18.56,0.0
5555,19.265,0.0
5556,19.63,0.0
5557,19.59,0.0
5558,19.232,0.0
5559,18.522,0.0
5560,17.368,0.0
5561,15.251,0.0
5562,13.442,0.0
5563,12.646,0.0
5564,11.99,0.0
5565,11.41,0.0
5566,10.949,0.0
5567,10.54,0.0
5568,10.164,0.0
5569,9.823,0.0
5570,9.516,0.0
5571,9.232,0.0
5572,9.629,0.0
5573,11.633,0.0
5574,13.925,0.0
5575,15.598,0.0
5576,16.807,0.0
5577,17.781,0.0
5578,18.517,0.0
5579,19.03,0.0
5580,19.275,0.0
5581,19.258,0.0
5582,18.92,0.0
5583,18.311,0.0
5584,17.207,0.0
5585,14.696,0.0
5586,12.873,0.0
5587,12.319,0.0
5588,11.695,0.0
5589,11.101,0.0
5590,10.585,0.0
5591,10.111,0.0
5592,9.663,0.0
5593,9.28,0.0
5594,8.966,0.0
5595,8.618,0.0
5596,8.903,0.0
5597,11.367,0.0
5598,14.239,0.0
5599,16.514,0.0
5600,17.943,0.0
5601,18.995,0.0
5602,19.825,0.0
5603,20.437,0.0
5604,20.708,0.0
5605,20.676,0.0
5606,20.299,0.0
5607,19.623,0.0
5608,18.414,0.0
5609,15.823,0.0
5610,14.288,0.0
5611,13.647,0.0
5612,12.898,0.0
5613,12.232,0.0
5614,11.703,0.0
5615,11.223,0.0
5616,10.853,0.0
5617,10.437,0.0
5618,10.053,0.0
5619,9.509,0.0
5620,9.508,0.0
5621,11.663,0.0
5622,14.508,0.0
5623,16.799,0.0
5624,18.461,0.0
5625,19.778,0.0
5626,20.781,0.0
5627,21.517,0.0
5628,21.936,0.0
5629,22.04,0.0
5630,21.842,0.0
5631,21.337,0.0
5632,20.379,0.0
5633,18.274,0.0
5634,16.964,0.0
5635,15.714,0.0
5636,14.44,0.0
5637,13.6,0.0
5638,13.027,0.0
5639,12.553,0.0
5640,12.131,0.0
5641,11.794,0.0
5642,11.615,0.0
5643,11.404,0.0
5644,11.682,0.0
5645,14.378,0.0
5646,17.144,0.0
5647,20.2,0.0
5648,22.589,0.0
5649,24.046,0.0
5650,25.134,0.0
5651,25.844,0.0
5652,26.185,0.0
5653,26.108,0.0
5654,25.623,0.0
5655,25.05,0.0
5656,23.585,0.0
5657,21.419,0.0
5658,19.993,0.0
5659,19.177,0.0
5660,18.507,0.0
5661,17.935,0.0
5662,17.472,0.0
5663,17.035,0.0
5664,16.534,0.0
5665,16.051,0.0
5666,15.691,0.0
5667,15.308,0.0
5668,15.359,0.0
5669,17.403,0.0
5670,19.961,0.0
5671,22.747,0.0
5672,24.556,0.0
5673,25.616,0.0
5674,26.447,0.0
5675,26.949,0.0
5676,27.139,0.0
5677,27.004,0.0
5678,26.613,0.0
5679,26.371,0.0
5680,25.335,0.0
5681,23.107,0.0
5682,21.755,0.0
5683,20.532,0.0
5684,19.423,0.0
5685,18.634,0.0
5686,18.072,0.0
5687,17.63,0.0
5688,17.224,0.0
5689,16.841,0.0
5690,16.54,0.0
5691,16.142,0.0
5692,16.054,0.0
5693,18.147,0.0
5694,20.507,0.0
5695,23.042,0.0
5696,25.16,0.0
5697,26.61,0.0
5698,27.742,0.0
5699,28.406,0.0
5700,28.667,0.0
5701,28.598,0.0
5702,28.368,0.0
5703,28.144,0.0
5704,26.37,0.0
5705,24.245,0.0
5706,23.031,0.0
5707,21.966,0.0
5708,20.944,0.0
5709,20.02,0.0
5710,19.214,0.0
5711,18.613,0.0
5712,18.206,0.0
5713,17.733,0.0
5714,17.316,0.0
5715,16.904,0.0
5716,16.89,0.0
5717,18.9,0.0
5718,21.457,0.0
5719,23.969,0.0
5720,26.063,0.0
5721,27.067,0.0
5722,27.622,0.0
5723,27.799,0.0
5724,27.527,0.0
5725,26.965,0.0
5726,26.172,0.0
5727,24.679,0.0
5728,22.778,0.0
5729,20.935,0.0
5730,19.938,0.0
5731,19.3,0.0
5732,18.75,0.0
5733,18.193,0.0
5734,17.743,0.0
5735,17.292,0.0
5736,16.876,0.0
5737,16.463,0.0
5738,16.025,0.0
5739,15.625,0.0
5740,15.499,0.0
5741,16.291,0.0
5742,17.892,0.0
5743,19.428,0.0
5744,20.612,0.0
5745,21.535,0.0
5746,22.1,0.0
5747,22.422,0.0
5748,22.608,0.0
5749,22.641,0.0
5750,22.328,0.0
5751,21.767,0.0
5752,20.796,0.0
5753,18.742,0.0
5754,17.353,0.0
5755,16.355,0.0
5756,15.457,0.0
5757,14.722,0.0
5758,14.113,0.0
5759,13.576,0.0
5760,13.085,0.0
5761,12.587,0.0
5762,12.087,0.0
5763,11.638,0.0
5764,11.468,0.0
5765,13.485,0.0
5766,16.219,0.0
5767,18.867,0.0
5768,20.7,0.0
5769,21.999,0.0
5770,22.988,0.0
5771,23.716,0.0
5772,24.139,0.0
5773,24.203,0.0
5774,23.88,0.0
5775,23.244,0.0
5776,22.076,0.0
5777,18.5,0.0
5778,16.573,0.0
5779,15.569,0.0
5780,14.776,0.0
5781,14.236,0.0
5782,13.823,0.0
5783,13.491,0.0
5784,13.18,0.0
5785,12.864,0.0
5786,12.552,0.0
5787,12.136,0.0
5788,11.936,0.0
5789,14.221,0.0
5790,17.042,0.0
5791,19.934,0.0
5792,22.308,0.0
5793,24.063,0.0
5794,25.402,0.0
5795,26.39,0.0
5796,26.992,0.0
5797,27.204,0.0
5798,27.194,0.0
5799,26.825,0.0
5800,24.826,0.0
5801,21.089,0.0
5802,19.14,0.0
5803,18.018,0.0
5804,17.124,0.0
5805,16.534,0.0
5806,16.106,0.0
5807,15.671,0.0
5808,15.252,0.0
5809,14.851,0.0
5810,14.474,0.0
5811,14.152,0.0
5812,14.144,0.0
5813,16.369,0.0
5814,18.665,0.0
5815,21.413,0.0
5816,23.638,0.0
5817,25.235,0.0
5818,26.396,0.0
5819,27.122,0.0
5820,27.349,0.0
5821,27.156,0.0
5822,26.601,0.0
5823,25.713,0.0
5824,23.972,0.0
5825,21.606,0.0
5826,20.174,0.0
5827,19.116,0.0
5828,18.174,0.0
5829,17.485,0.0
5830,16.859,0.0
5831,16.385,0.0
5832,16.047,0.0
5833,15.624,0.0
5834,15.188,0.0
5835,14.759,0.0
5836,14.45,0.0
5837,14.793,0.0
5838,15.482,0.0
5839,16.299,0.0
5840,17.007,0.0
5841,17.38,0.0
5842,17.506,0.0
5843,17.473,0.0
5844,17.222,0.0
5845,16.67,0.0
5846,15.965,0.0
5847,15.239,0.0
5848,14.46,0.0
5849,13.387,0.0
5850,12.51,0.0
5851,11.834,0.0
5852,11.3,0.0
5853,10.896,0.0
5854,10.584,0.0
5855,10.312,0.0
5856,10.008,0.0
5857,9.674,0.0
5858,9.391,0.0
5859,9.136,0.0
5860,8.994,0.0
5861,9.472,0.0
5862,10.252,0.0
5863,11.286,0.0
5864,12.519,0.0
5865,13.632,0.0
5866,14.374,0.0
5867,14.828,0.0
5868,14.951,0.0
5869,14.788,0.0
5870,14.42,0.0
5871,13.855,0.0
5872,13.028,0.0
5873,11.932,0.0
5874,11.28,0.0
5875,10.668,0.0
5876,10.213,0.0
5877,9.811,0.0
5878,9.515,0.0
5879,9.286,0.0
5880,9.116,0.0
5881,8.98,0.0
5882,8.853,0.0
5883,8.702,0.0
5884,8.586,0.0
5885,8.89,0.0
5886,9.538,0.0
5887,10.438,0.0
5888,11.25,0.0
5889,11.888,0.0
5890,12.394,0.0
5891,12.774,0.0
5892,13.119,0.0
5893,13.238,0.0
5894,13.172,0.0
5895,12.891,0.0
5896,12.172,0.0
5897,10.572,0.0
5898,9.609,0.0
5899,9.001,0.0
5900,8.485,0.0
5901,8.04,0.0
5902,7.642,0.0
5903,7.299,0.0
5904,7.019,0.0
5905,6.749,0.0
5906,6.492,0.0
5907,6.21,0.0
5908,6.058,0.0
5909,7.623,0.0
5910,10.264,0.0
5911,13.33,0.0
5912,15.241,0.0
5913,16.484,0.0
5914,17.392,0.0
5915,18.024,0.0
5916,18.376,0.0
5917,18.41,0.0
5918,18.073,0.0
5919,17.378,0.0
5920,15.792,0.0
5921,12.979,0.0
5922,12.08,0.0
5923,11.465,0.0
5924,10.769,0.0
5925,10.209,0.0
5926,9.783,0.0
5927,9.407,0.0
5928,8.999,0.0
5929,8.692,0.0
5930,8.397,0.0
5931,8.077,0.0
5932,7.982,0.0
5933,10.026,0.0
5934,12.68,0.0
5935,15.509,0.0
5936,17.256,0.0
5937,18.375,0.0
5938,19.202,0.0
5939,19.78,0.0
5940,20.13,0.0
5941,20.201,0.0
5942,19.881,0.0
5943,19.213,0.0
5944,17.852,0.0
5945,15.25,0.0
5946,14.199,0.0
5947,13.549,0.0
5948,13.056,0.0
5949,12.702,0.0
5950,12.538,0.0
5951,12.436,0.0
5952,12.348,0.0
5953,12.204,0.0
5954,12.024,0.0
5955,11.852,0.0
5956,11.885,0.0
5957,13.564,0.0
5958,15.432,0.0
5959,17.288,0.0
5960,18.689,0.0
5961,19.804,0.0
5962,20.532,0.0
5963,20.799,0.0
5964,20.843,0.0
5965,20.872,0.0
5966,20.591,0.0
5967,19.873,0.0
5968,18.552,0.0
5969,16.361,0.0
5970,15.27,0.0
5971,14.548,0.0
5972,13.85,0.0
5973,13.308,0.0
5974,12.844,0.0
5975,12.339,0.0
5976,11.819,0.0
5977,11.287,0.0
5978,10.883,0.0
5979,10.595,0.0
5980,10.318,0.0
5981,11.064,0.0
5982,12.23,0.0
5983,13.483,0.0
5984,14.767,0.0
5985,15.907,0.0
5986,16.776,0.0
5987,17.423,0.0
5988,17.735,0.0
5989,17.663,0.0
5990,17.203,0.0
5991,16.405,0.0
5992,15.096,0.0
5993,12.604,0.0
5994,11.559,0.0
5995,10.933,0.0
5996,10.288,0.0
5997,9.74,0.0
5998,9.303,0.0
5999,8.936,0.0
6000,8.621,0.0
6001,8.337,0.0
6002,8.051,0.0
6003,7.736,0.0
6004,7.604,0.0
6005,9.501,0.0
6006,12.206,0.0
6007,14.937,0.0
6008,16.972,0.0
6009,18.429,0.0
6010,19.415,0.0
6011,20.083,0.0
6012,20.418,0.0
6013,20.313,0.0
6014,19.72,0.0
6015,18.731,0.0
6016,17.089,0.0
6017,14.481,0.0
6018,13.373,0.0
6019,12.614,0.0
6020,11.998,0.0
6021,11.471,0.0
6022,10.903,0.0
6023,10.399,0.0
6024,9.978,0.0
6025,9.583,0.0
6026,9.318,0.0
6027,9.1,0.0
6028,9.087,0.0
6029,10.199,0.0
6030,12.293,0.0
6031,14.984,0.0
6032,17.627,0.0
6033,19.64,0.0
6034,20.998,0.0
6035,21.809,0.0
6036,22.044,0.0
6037,21.767,0.0
6038,21.099,0.0
6039,20.094,0.0
6040,18.392,0.0
6041,16.189,0.0
6042,15.178,0.0
6043,14.384,0.0
6044,13.624,0.0
6045,12.925,0.0
6046,12.397,0.0
6047,11.978,0.0
6048,11.608,0.0
6049,11.255,0.0
6050,10.953,0.0
6051,10.731,0.0
6052,10.603,0.0
6053,11.57,0.0
6054,13.059,0.0
6055,14.764,0.0
6056,16.129,0.0
6057,16.961,0.0
6058,17.345,0.0
6059,17.516,0.0
6060,17.542,0.0
6061,17.386,0.0
6062,16.983,0.0
6063,16.412,0.0
6064,15.376,0.0
6065,14.076,0.0
6066,13.371,0.0
6067,12.831,0.0
6068,12.435,0.0
6069,12.173,0.0
6070,11.955,0.0
6071,11.797,0.0
6072,11.655,0.0
6073,11.44,0.0
6074,11.226,0.0
